taxon_id	taxon_rank	scientific_name	family	order	class	phylum	kingdom	superkingdom	c_value	tol_clade	scientific_name_underscore	data_type
253715	species	Macropis europaea	Melittidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.60009765625	insects	Macropis_europaea	curated
295700	species	Malachius bipustulatus	Melyridae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.2900390625	insects	Malachius_bipustulatus	curated
55057	species	Mamestra brassicae	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.60009765625	insects	Mamestra_brassicae	curated
191418	species	Maniola jurtina	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.489990234375	insects	Maniola_jurtina	curated
111923	species	Melanargia galathea	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.489990234375	insects	Melanargia_galathea	curated
653684	species	Melanostoma mellinum	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Melanostoma_mellinum	curated
113334	species	Melitaea cinxia	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.449951171875	insects	Melitaea_cinxia	curated
113330	species	Mellicta athalia	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.449951171875	insects	Mellicta_athalia	curated
997551	species	Mesoligia furuncula	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65234375	insects	Mesoligia_furuncula	curated
522848	species	Mimas tiliae	Sphingidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.58154296875	insects	Mimas_tiliae	curated
2495085	species	Mimumesa dahlbomi	Crabronidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.422607421875	insects	Mimumesa_dahlbomi	curated
997540	species	Mythimna ferrago	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.60009765625	insects	Mythimna_ferrago	curated
987985	species	Mythimna impura	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.60009765625	insects	Mythimna_impura	curated
2014036	species	Nemoura dubitans	Nemouridae	Plecoptera	Insecta	Arthropoda	Metazoa	Eukaryota	2.82421875	insects	Nemoura_dubitans	curated
143722	species	Nemurella pictetii	Nemouridae	Plecoptera	Insecta	Arthropoda	Metazoa	Eukaryota	2.82421875	insects	Nemurella_pictetii	curated
753202	species	Noctua fimbriata	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56982421875	insects	Noctua_fimbriata	curated
987995	species	Noctua janthe	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56982421875	insects	Noctua_janthe	curated
214277	species	Noctua pronuba	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56982421875	insects	Noctua_pronuba	curated
601510	species	Nomada fabriciana	Apidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.54248046875	insects	Nomada_fabriciana	curated
1594315	species	Notocelia uddmanniana	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Notocelia_uddmanniana	curated
753204	species	Notodonta dromedarius	Notodontidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.360107421875	insects	Notodonta_dromedarius	curated
988002	species	Notodonta ziczac	Notodontidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.360107421875	insects	Notodonta_ziczac	curated
171594	species	Nymphalis polychloros	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.449951171875	insects	Nymphalis_polychloros	curated
111881	species	Nymphalis urticae	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.449951171875	insects	Nymphalis_urticae	curated
2495127	species	Nysson spinosus	Crabronidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.47998046875	insects	Nysson_spinosus	curated
876063	species	Ochlodes sylvanus	Hesperiidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5224609375	insects	Ochlodes_sylvanus	curated
320037	species	Ochropleura plecta	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6748046875	insects	Ochropleura_plecta	curated
662956	species	Ocypus olens	Staphylinidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.81982421875	insects	Ocypus_olens	curated
2492375	species	Omphaloscelis lunosa	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65234375	insects	Omphaloscelis_lunosa	curated
335469	species	Orgyia antiqua	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.0302734375	insects	Orgyia_antiqua	curated
1437190	species	Osmia bicornis	Megachilidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6826171875	insects	Osmia_bicornis	curated
1101027	species	Pammene fasciana	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Pammene_fasciana	curated
76193	species	Papilio machaon	Papilionidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.313232421875	insects	Papilio_machaon	curated
1594321	species	Parapoynx stratiotata	Crambidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375	insects	Parapoynx_stratiotata	curated
116150	species	Pararge aegeria	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.489990234375	insects	Pararge_aegeria	curated
190356	species	Peribatodes rhomboidaria	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.83203125	insects	Peribatodes_rhomboidaria	curated
753216	species	Phalera bucephala	Notodontidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.35009765625	insects	Phalera_bucephala	curated
988018	species	Pheosia gnoma	Notodontidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.360107421875	insects	Pheosia_gnoma	curated
988019	species	Pheosia tremula	Notodontidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.360107421875	insects	Pheosia_tremula	curated
934888	species	Philereme vetulata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.64599609375	insects	Philereme_vetulata	curated
875884	species	Phlogophora meticulosa	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.60009765625	insects	Phlogophora_meticulosa	curated
7116	species	Pieris brassicae	Pieridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.312744140625	insects	Pieris_brassicae	curated
78633	species	Pieris napi	Pieridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.312744140625	insects	Pieris_napi	curated
64459	species	Pieris rapae	Pieridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.312744140625	insects	Pieris_rapae	curated
414846	species	Platycheirus albimanus	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Platycheirus_albimanus	curated
242267	species	Plebejus argus	Lycaenidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.22998046875	insects	Plebejus_argus	curated
767470	species	Pterostichus madidus	Carabidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65478515625	insects	Pterostichus_madidus	curated
987449	species	Ptilodon capucinus	Notodontidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.35009765625	insects	Ptilodon_capucinus	curated
218760	species	Pyrgus malvae	Hesperiidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5224609375	insects	Pyrgus_malvae	curated
346838	species	Pyrochroa serraticornis	Pyrochroidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.422119140625	insects	Pyrochroa_serraticornis	curated
41101	species	Rhagonycha fulva	Cantharidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.080078125	insects	Rhagonycha_fulva	curated
596942	species	Sarcophaga caerulescens	Sarcophagidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7099609375	insects	Sarcophaga_caerulescens	curated
219539	species	Scaeva pyrastri	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Scaeva_pyrastri	curated
411963	species	Schrankia costaestrigalis	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.1064453125	insects	Schrankia_costaestrigalis	curated
115100	species	Seladonia tumulorum	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625	insects	Seladonia_tumulorum	curated
934894	species	Selenia dentaria	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.83203125	insects	Selenia_dentaria	curated
748215	species	Sesia apiformis	Sesiidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Sesia_apiformis	curated
1219204	species	Sicus ferrugineus	Conopidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.51123046875	insects	Sicus_ferrugineus	curated
1190790	species	Sphecodes monilicornis	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.73291015625	insects	Sphecodes_monilicornis	curated
875881	species	Spilarctia lutea	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.64990234375	insects	Spilarctia_lutea	curated
875880	species	Spilosoma lubricipeda	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.64013671875	insects	Spilosoma_lubricipeda	curated
1660703	species	Synanthedon vespiformis	Sesiidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Synanthedon_vespiformis	curated
34682	species	Syritta pipiens	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Syritta_pipiens	curated
631328	species	Tachina fera	Tachinidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.71142578125	insects	Tachina_fera	curated
362091	species	Tenthredo notha	Tenthredinidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.31298828125	insects	Tenthredo_notha	curated
1918310	species	Thecocarcelia acutangulata	Tachinidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.71142578125	insects	Thecocarcelia_acutangulata	curated
721163	species	Thyatira batis	Drepanidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.324951171875	insects	Thyatira_batis	curated
272628	species	Thymelicus sylvestris	Hesperiidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5224609375	insects	Thymelicus_sylvestris	curated
1101063	species	Tinea semifulvella	Tineidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Tinea_semifulvella	curated
1594354	species	Tinea trinotella	Tineidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Tinea_trinotella	curated
42275	species	Vanessa atalanta	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.449951171875	insects	Vanessa_atalanta	curated
171605	species	Vanessa cardui	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.449951171875	insects	Vanessa_cardui	curated
7445	species	Vespa crabro	Vespidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.266845703125	insects	Vespa_crabro	curated
202808	species	Vespa velutina	Vespidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.266845703125	insects	Vespa_velutina	curated
30212	species	Vespula germanica	Vespidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.22998046875	insects	Vespula_germanica	curated
7454	species	Vespula vulgaris	Vespidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.199951171875	insects	Vespula_vulgaris	curated
226151	species	Volucella inanis	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Volucella_inanis	curated
414876	species	Xanthogramma pedissequum	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Xanthogramma_pedissequum	curated
987431	species	Xestia c-nigrum	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.77978515625	insects	Xestia_c-nigrum	curated
988049	species	Xestia xanthographa	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.77978515625	insects	Xestia_xanthographa	curated
374264	species	Xylota sylvarum	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Xylota_sylvarum	curated
1870435	species	Ypsolopha scabrella	Ypsolophidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.66015625	insects	Ypsolopha_scabrella	curated
1101072	species	Zeuzera pyrina	Cossidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Zeuzera_pyrina	curated
287375	species	Zygaena filipendulae	Zygaenidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Zygaena_filipendulae	curated
1789172	species	Diadumene lineata	Diadumenidae	Actiniaria	Anthozoa	Cnidaria	Metazoa	Eukaryota	0.458251953125	jellyfish	Diadumene_lineata	curated
313498	species	Haliclystus octoradiatus	Haliclystidae	Stauromedusae	Staurozoa	Cnidaria	Metazoa	Eukaryota	0.818359375	jellyfish	Haliclystus_octoradiatus	curated
1047088	species	Arvicola amphibius	Cricetidae	Rodentia	Mammalia	Chordata	Metazoa	Eukaryota	2.91015625	mammals	Arvicola_amphibius	curated
9612	species	Canis lupus	Canidae	Carnivora	Mammalia	Chordata	Metazoa	Eukaryota	2.96484375	mammals	Canis_lupus	curated
9860	species	Cervus elaphus	Cervidae	Artiodactyla	Mammalia	Chordata	Metazoa	Eukaryota	3.126953125	mammals	Cervus_elaphus	curated
9657	species	Lutra lutra	Mustelidae	Carnivora	Mammalia	Chordata	Metazoa	Eukaryota	2.9453125	mammals	Lutra_lutra	curated
9662	species	Meles meles	Mustelidae	Carnivora	Mammalia	Chordata	Metazoa	Eukaryota	2.9453125	mammals	Meles_meles	curated
59474	species	Pipistrellus pipistrellus	Vespertilionidae	Chiroptera	Mammalia	Chordata	Metazoa	Eukaryota	2.15625	mammals	Pipistrellus_pipistrellus	curated
10116	species	Rattus norvegicus	Muridae	Rodentia	Mammalia	Chordata	Metazoa	Eukaryota	3.359375	mammals	Rattus_norvegicus	curated
		Sciurus carolinensis								mammals	Sciurus_carolinensis	curated
55149	species	Sciurus vulgaris	Sciuridae	Rodentia	Mammalia	Chordata	Metazoa	Eukaryota	3.01953125	mammals	Sciurus_vulgaris	curated
2589376	species	Gari tellinella	Psammobiidae	Cardiida	Bivalvia	Mollusca	Metazoa	Eukaryota	1.689453125	molluscs	Gari_tellinella	curated
88005	species	Patella pellucida	Patellidae	""	Gastropoda	Mollusca	Metazoa	Eukaryota	0.74951171875	molluscs	Patella_pellucida	curated
6579	species	Pecten maximus	Pectinidae	Pectinida	Bivalvia	Mollusca	Metazoa	Eukaryota	1.419921875	molluscs	Pecten_maximus	curated
1620919	species	Phorcus lineatus	Trochidae	Trochida	Gastropoda	Mollusca	Metazoa	Eukaryota	1.9501953125	molluscs	Phorcus_lineatus	curated
216125	species	Steromphala cineraria	Trochidae	Trochida	Gastropoda	Mollusca	Metazoa	Eukaryota	1.9501953125	molluscs	Steromphala_cineraria	curated
88925	species	Lineus longissimus	Lineidae	Heteronemertea	Pilidiophora	Nemertea	Metazoa	Eukaryota	1.400390625	other-animal-phyla	Lineus_longissimus	curated
95170	species	Membranipora membranacea	Membraniporidae	Cheilostomatida	Gymnolaemata	Bryozoa	Metazoa	Eukaryota	0.60009765625	other-animal-phyla	Membranipora_membranacea	curated
		Eimeria tenella								protists	Eimeria_tenella	curated
7830	species	Scyliorhinus canicula	Scyliorhinidae	Carcharhiniformes	Chondrichthyes	Chordata	Metazoa	Eukaryota	6.57421875	sharks	Scyliorhinus_canicula	curated
57919	species	Geum urbanum	Rosaceae	Rosales	Magnoliopsida	Streptophyta	Viridiplantae	Eukaryota	1.5595703125	dicots	Geum_urbanum	draft
137693	species	Polygonum aviculare	Polygonaceae	Caryophyllales	Magnoliopsida	Streptophyta	Viridiplantae	Eukaryota	0.82177734375	dicots	Polygonum_aviculare	draft
875884	species	Phlogophora meticulosa	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.60009765625	insects	Phlogophora_meticulosa	draft
1219204	species	Sicus ferrugineus	Conopidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.51123046875	insects	Sicus_ferrugineus	draft
257627	species	Dunaliella primolecta	Dunaliellaceae	Chlamydomonadales	Chlorophyceae	Chlorophyta	Viridiplantae	Eukaryota	0.300048828125	algae	Dunaliella_primolecta	draft
41880	species	Pycnococcus provasolii	Pycnococcaceae	""	""	Chlorophyta	Viridiplantae	Eukaryota	0.29541015625	algae	Pycnococcus_provasolii	draft
8384	species	Bufo bufo	Bufonidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota	6.6875	amphibians	Bufo_bufo	draft
8407	species	Rana temporaria	Ranidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota	4.26171875	amphibians	Rana_temporaria	draft
257759	species	Dolomedes plantarius	Pisauridae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota	2.220703125	arthropods	Dolomedes_plantarius	draft
1926196	species	Meta bourneti	Tetragnathidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota	1.380859375	arthropods	Meta_bourneti	draft
51650	species	Sacculina carcini	Sacculinidae	Rhizocephala	Hexanauplia	Arthropoda	Metazoa	Eukaryota	1.310546875	arthropods	Sacculina_carcini	draft
8957	species	Accipiter gentilis	Accipitridae	Accipitriformes	Aves	Chordata	Metazoa	Eukaryota	1.3349609375	birds	Accipiter_gentilis	draft
223781	subspecies	Aquila chrysaetos chrysaetos	Accipitridae	Accipitriformes	Aves	Chordata	Metazoa	Eukaryota	1.400390625	birds	Aquila_chrysaetos_chrysaetos	draft
111811	species	Caprimulgus europaeus	Caprimulgidae	Caprimulgiformes	Aves	Chordata	Metazoa	Eukaryota	1.21484375	birds	Caprimulgus_europaeus	draft
37610	species	Erithacus rubecula	Turdidae	Passeriformes	Aves	Chordata	Metazoa	Eukaryota	1.8203125	birds	Erithacus_rubecula	draft
177155	species	Streptopelia turtur	Columbidae	Columbiformes	Aves	Chordata	Metazoa	Eukaryota	1.23046875	birds	Streptopelia_turtur	draft
2771288	species	Aplidium turbinatum	Polyclinidae	Aplousobranchia	Ascidiacea	Chordata	Metazoa	Eukaryota	0.447509765625	chordates	Aplidium_turbinatum	draft
		Ailanthus altissima								dicots	Ailanthus_altissima	draft
3517	species	Alnus glutinosa	Betulaceae	Fagales	Magnoliopsida	Streptophyta	Viridiplantae	Eukaryota	0.69775390625	dicots	Alnus_glutinosa	draft
194200	species	Ballota nigra	Lamiaceae	Lamiales	Magnoliopsida	Streptophyta	Viridiplantae	Eukaryota	1.9541015625	dicots	Ballota_nigra	draft
13055	species	Chamaenerion angustifolium	Onagraceae	Myrtales	Magnoliopsida	Streptophyta	Viridiplantae	Eukaryota	0.39990234375	dicots	Chamaenerion_angustifolium	draft
57917	species	Filipendula ulmaria	Rosaceae	Rosales	Magnoliopsida	Streptophyta	Viridiplantae	Eukaryota	0.39501953125	dicots	Filipendula_ulmaria	draft
4052	species	Hedera helix	Araliaceae	Apiales	Magnoliopsida	Streptophyta	Viridiplantae	Eukaryota	1.8701171875	dicots	Hedera_helix	draft
253017	species	Impatiens glandulifera	Balsaminaceae	Ericales	Magnoliopsida	Streptophyta	Viridiplantae	Eukaryota	1.0751953125	dicots	Impatiens_glandulifera	draft
260603	species	Lycopus europaeus	Lamiaceae	Lamiales	Magnoliopsida	Streptophyta	Viridiplantae	Eukaryota	0.8623046875	dicots	Lycopus_europaeus	draft
3750	species	Malus domestica	Rosaceae	Rosales	Magnoliopsida	Streptophyta	Viridiplantae	Eukaryota	0.87890625	dicots	Malus_domestica	draft
3752	species	Malus sylvestris	Rosaceae	Rosales	Magnoliopsida	Streptophyta	Viridiplantae	Eukaryota	0.775390625	dicots	Malus_sylvestris	draft
70936	species	Medicago arabica	Fabaceae	Fabales	Magnoliopsida	Streptophyta	Viridiplantae	Eukaryota	0.60986328125	dicots	Medicago_arabica	draft
57926	species	Potentilla anserina	Rosaceae	Rosales	Magnoliopsida	Streptophyta	Viridiplantae	Eukaryota	0.75732421875	dicots	Potentilla_anserina	draft
38942	species	Quercus robur	Fagaceae	Fagales	Magnoliopsida	Streptophyta	Viridiplantae	Eukaryota	0.9169921875	dicots	Quercus_robur	draft
45834	species	Solanum dulcamara	Solanaceae	Solanales	Magnoliopsida	Streptophyta	Viridiplantae	Eukaryota	1.037109375	dicots	Solanum_dulcamara	draft
473050	species	Urtica urens	Urticaceae	Rosales	Magnoliopsida	Streptophyta	Viridiplantae	Eukaryota	0.41748046875	dicots	Urtica_urens	draft
7604	species	Asterias rubens	Asteriidae	Forcipulatida	Asteroidea	Echinodermata	Metazoa	Eukaryota	0.60009765625	echinoderms	Asterias_rubens	draft
7609	species	Marthasterias glacialis	Asteriidae	Forcipulatida	Asteroidea	Echinodermata	Metazoa	Eukaryota	0.66748046875	echinoderms	Marthasterias_glacialis	draft
56726	species	Pholis gunnellus	Pholidae	Perciformes	Actinopteri	Chordata	Metazoa	Eukaryota	0.72021484375	fish	Pholis_gunnellus	draft
8032	species	Salmo trutta	Salmonidae	Salmoniformes	Actinopteri	Chordata	Metazoa	Eukaryota	2.94140625	fish	Salmo_trutta	draft
61643	species	Taurulus bubalis	Cottidae	Perciformes	Actinopteri	Chordata	Metazoa	Eukaryota	0.841796875	fish	Taurulus_bubalis	draft
36212	species	Trachurus trachurus	Carangidae	Carangiformes	Actinopteri	Chordata	Metazoa	Eukaryota	0.91015625	fish	Trachurus_trachurus	draft
5630	species	Laetiporus sulphureus	Laetiporaceae	Polyporales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.040985107421875	fungi	Laetiporus_sulphureus	draft
27328	species	Metschnikowia zobellii	Metschnikowiaceae	Saccharomycetales	Saccharomycetes	Ascomycota	Fungi	Eukaryota	0.0160064697265625	fungi	Metschnikowia_zobellii	draft
938171	species	Abrostola tripartita	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65234375	insects	Abrostola_tripartita	draft
483950	species	Acanthosoma haemorrhoidale	Acanthosomatidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	3.310546875	insects	Acanthosoma_haemorrhoidale	draft
758706	species	Acleris emargana	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Acleris_emargana	draft
758717	species	Acleris sparsana	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Acleris_sparsana	draft
987859	species	Acronicta aceris	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65234375	insects	Acronicta_aceris	draft
7084	species	Adalia bipunctata	Coccinellidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.360107421875	insects	Adalia_bipunctata	draft
1511221	species	Aelia acuminata	Pentatomidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	3.310546875	insects	Aelia_acuminata	draft
1594222	species	Agonopterix arenella	Depressariidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Agonopterix_arenella	draft
1857958	species	Agonopterix subpropinquella	Depressariidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Agonopterix_subpropinquella	draft
104476	species	Agriopis aurantiaria	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.83203125	insects	Agriopis_aurantiaria	draft
1594226	species	Agriphila tristella	Crambidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375	insects	Agriphila_tristella	draft
987866	species	Agrochola circellaris	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65234375	insects	Agrochola_circellaris	draft
987872	species	Agrochola macilenta	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65234375	insects	Agrochola_macilenta	draft
195168	species	Agrypnus murinus	Elateridae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7099609375	insects	Agrypnus_murinus	draft
987877	species	Amphipyra berbera	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.8095703125	insects	Amphipyra_berbera	draft
689058	species	Amphipyra tragopoginis	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.8095703125	insects	Amphipyra_tragopoginis	draft
76990	species	Ancistrocerus nigricornis	Vespidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.2249755859375	insects	Ancistrocerus_nigricornis	draft
1411666	species	Andrena dorsata	Andrenidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5	insects	Andrena_dorsata	draft
444401	species	Andrena haemorrhoa	Andrenidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5	insects	Andrena_haemorrhoa	draft
1190802	species	Andrena minutula	Andrenidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5	insects	Andrena_minutula	draft
1667466	species	Anoplius nigerrimus	Pompilidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5224609375	insects	Anoplius_nigerrimus	draft
227532	species	Anthocharis cardamines	Pieridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.312744140625	insects	Anthocharis_cardamines	draft
875885	species	Apamea monoglypha	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6650390625	insects	Apamea_monoglypha	draft
		Aphantopus hyperantus								insects	Aphantopus_hyperantus	draft
934917	species	Aplocera efformata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.64599609375	insects	Aplocera_efformata	draft
201766	species	Apoderus coryli	Attelabidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.05078125	insects	Apoderus_coryli	draft
129397	species	Aporia crataegi	Pieridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.312744140625	insects	Aporia_crataegi	draft
1100915	species	Apotomis betuletana	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Apotomis_betuletana	draft
1100916	species	Apotomis turbidana	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Apotomis_turbidana	draft
91739	species	Aricia agestis	Lycaenidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.22998046875	insects	Aricia_agestis	draft
91738	species	Aricia artaxerxes	Lycaenidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.22998046875	insects	Aricia_artaxerxes	draft
988071	species	Atethmia centrago	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65234375	insects	Atethmia_centrago	draft
37344	species	Athalia rosae	Tenthredinidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.31298828125	insects	Athalia_rosae	draft
254363	species	Autographa gamma	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65234375	insects	Autographa_gamma	draft
